LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Deleted,DriverID,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapType,RoundYear,MedianLapTime,Rank,TrackRound
96.556,2,1,28.287,30.597,37.672,198.0,264.0,253.0,290.0,INTERMEDIATE,2,True,Mercedes,0 days 00:05:49.596000,Track Clear,1,True,russell,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,87.0935,2.0,2024_9
97.672,2,1,28.815,31.274,37.583,189.0,263.0,263.0,294.0,INTERMEDIATE,2,True,Red Bull Racing,0 days 00:05:50.866000,Track Clear,2,False,max_verstappen,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,88.452,7.0,2024_9
98.203,2,1,28.599,31.697,37.907,197.0,264.0,263.0,291.0,INTERMEDIATE,2,True,McLaren,0 days 00:05:52.595000,Track Clear,3,False,norris,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,86.391,1.0,2024_9
98.591,2,1,29.244,31.939,37.408,194.0,263.0,264.0,293.0,INTERMEDIATE,2,True,McLaren,0 days 00:05:54.331000,Track Clear,4,False,piastri,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,86.391,1.0,2024_9
96.793,2,1,28.804,30.757,37.232,199.0,267.0,265.0,292.0,WET,2,True,Haas F1 Team,0 days 00:05:57.700000,Track Clear,5,False,kevin_magnussen,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,88.298,6.0,2024_9
100.628,2,1,29.527,32.032,39.069,184.0,264.0,256.0,285.0,INTERMEDIATE,2,True,Aston Martin,0 days 00:05:55.162000,Track Clear,6,False,alonso,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,87.472,3.0,2024_9
100.379,2,1,29.522,32.393,38.464,185.0,264.0,244.0,289.0,INTERMEDIATE,2,True,Mercedes,0 days 00:05:56.033000,Track Clear,7,False,hamilton,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,87.0935,2.0,2024_9
101.606,2,1,30.528,32.411,38.667,185.0,261.0,263.0,300.0,INTERMEDIATE,2,True,Racing Bulls,0 days 00:05:57.178000,Track Clear,8,False,ricciardo,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,88.23150000000001,5.0,2024_9
100.966,2,1,30.732,32.111,38.123,171.0,265.0,264.0,302.0,INTERMEDIATE,2,True,Aston Martin,0 days 00:05:58.955000,Track Clear,9,False,stroll,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,87.472,3.0,2024_9
98.64,2,1,29.843,31.382,37.415,200.0,260.0,244.0,279.0,WET,2,True,Haas F1 Team,0 days 00:06:02.008000,Track Clear,10,False,hulkenberg,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,88.298,6.0,2024_9
102.116,2,1,29.941,33.051,39.124,178.0,231.0,255.0,275.0,INTERMEDIATE,2,True,Ferrari,0 days 00:06:00.285000,Track Clear,11,False,leclerc,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,90.0575,10.0,2024_9
102.925,2,1,30.567,33.103,39.255,187.0,217.0,230.0,248.0,INTERMEDIATE,2,True,Racing Bulls,0 days 00:06:00.578000,Track Clear,12,False,tsunoda,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,88.23150000000001,5.0,2024_9
102.91,2,1,30.886,32.99,39.034,184.0,238.0,258.0,266.0,INTERMEDIATE,2,True,Williams,0 days 00:06:01.660000,Track Clear,13,False,albon,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,89.528,9.0,2024_9
101.547,2,1,30.147,32.561,38.839,181.0,252.0,237.0,288.0,INTERMEDIATE,2,True,Williams,0 days 00:06:03.558000,Track Clear,14,False,sargeant,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,89.528,9.0,2024_9
102.579,2,1,31.034,32.486,39.059,180.0,253.0,243.0,285.0,INTERMEDIATE,2,True,Ferrari,0 days 00:06:03.536000,Track Clear,15,False,sainz,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,90.0575,10.0,2024_9
102.937,2,1,30.741,32.586,39.61,189.0,249.0,262.0,232.0,INTERMEDIATE,2,True,Alpine,0 days 00:06:04.799000,Track Clear,16,False,ocon,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,88.21000000000001,4.0,2024_9
102.78,2,1,30.398,33.017,39.365,193.0,245.0,240.0,244.0,INTERMEDIATE,2,True,Red Bull Racing,0 days 00:06:05.933000,Track Clear,17,False,perez,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,88.452,7.0,2024_9
103.105,2,1,31.04,33.346,38.719,180.0,261.0,263.0,297.0,INTERMEDIATE,2,True,Alpine,0 days 00:06:06.534000,Track Clear,18,False,gasly,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,88.21000000000001,4.0,2024_9
103.023,2,1,31.004,33.562,38.457,180.0,258.0,241.0,298.0,INTERMEDIATE,2,True,Kick Sauber,0 days 00:06:07.680000,Track Clear,19,False,bottas,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,89.076,8.0,2024_9
103.668,2,1,31.384,33.521,38.763,175.0,247.0,252.0,263.0,INTERMEDIATE,2,True,Kick Sauber,0 days 00:06:09.436000,Track Clear,20,False,zhou,16.3,75.0,996.3,True,20.6,96,1.1,Lap,2024_9,89.076,8.0,2024_9
96.396,3,1,28.246,31.353,36.797,206.0,265.0,265.0,293.0,INTERMEDIATE,3,True,Mercedes,0 days 00:07:26.152000,Track Clear,1,False,russell,16.2,74.0,996.4,True,20.4,115,1.4,Lap,2024_9,87.0935,2.0,2024_9
96.443,3,1,28.62,31.275,36.548,182.0,265.0,266.0,298.0,INTERMEDIATE,3,True,Red Bull Racing,0 days 00:07:28.538000,Track Clear,2,False,max_verstappen,16.2,74.0,996.4,True,20.4,115,1.4,Lap,2024_9,88.452,7.0,2024_9
96.569,3,1,28.411,31.343,36.815,195.0,266.0,268.0,297.0,INTERMEDIATE,3,True,McLaren,0 days 00:07:30.798000,Track Clear,3,False,norris,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,86.391,1.0,2024_9
96.134,3,1,27.936,31.214,36.984,198.0,268.0,264.0,295.0,WET,3,True,Haas F1 Team,0 days 00:07:34.493000,Track Clear,4,False,kevin_magnussen,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,88.298,6.0,2024_9
98.416,3,1,29.226,31.118,38.072,192.0,265.0,266.0,276.0,INTERMEDIATE,3,True,McLaren,0 days 00:07:32.922000,Track Clear,5,False,piastri,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,86.391,1.0,2024_9
98.216,3,1,29.434,31.644,37.138,173.0,267.0,269.0,301.0,INTERMEDIATE,3,True,Aston Martin,0 days 00:07:35.790000,Track Clear,6,False,alonso,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,87.472,3.0,2024_9
98.714,3,1,29.402,31.647,37.665,180.0,268.0,266.0,298.0,INTERMEDIATE,3,True,Mercedes,0 days 00:07:36.412000,Track Clear,7,False,hamilton,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,87.0935,2.0,2024_9
96.651,3,1,28.886,31.32,36.445,197.0,263.0,264.0,293.0,WET,3,True,Haas F1 Team,0 days 00:07:40.648000,Track Clear,8,False,hulkenberg,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,88.298,6.0,2024_9
100.559,3,1,29.874,32.386,38.299,,240.0,266.0,300.0,INTERMEDIATE,3,True,Racing Bulls,0 days 00:07:38.784000,Track Clear,9,False,ricciardo,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,88.23150000000001,5.0,2024_9
100.688,3,1,30.71,31.78,38.198,185.0,252.0,268.0,297.0,INTERMEDIATE,3,True,Aston Martin,0 days 00:07:39.921000,Track Clear,10,False,stroll,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,87.472,3.0,2024_9
99.247,3,1,28.968,32.376,37.903,185.0,255.0,257.0,287.0,INTERMEDIATE,3,True,Ferrari,0 days 00:07:42.401000,Track Clear,11,False,leclerc,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,90.0575,10.0,2024_9
99.935,3,1,29.978,32.236,37.721,186.0,264.0,265.0,286.0,INTERMEDIATE,3,True,Racing Bulls,0 days 00:07:43.503000,Track Clear,12,False,tsunoda,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,88.23150000000001,5.0,2024_9
99.947,3,1,29.853,32.228,37.866,193.0,250.0,267.0,304.0,INTERMEDIATE,3,True,Williams,0 days 00:07:44.570000,Track Clear,13,False,albon,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,89.528,9.0,2024_9
100.477,3,1,29.905,32.129,38.443,,252.0,252.0,300.0,INTERMEDIATE,3,True,Ferrari,0 days 00:07:46.115000,Track Clear,14,False,sainz,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,90.0575,10.0,2024_9
101.749,3,1,30.405,32.068,39.276,175.0,263.0,233.0,304.0,INTERMEDIATE,3,True,Williams,0 days 00:07:45.105000,Track Clear,15,True,sargeant,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,89.528,9.0,2024_9
100.159,3,1,30.069,32.188,37.902,183.0,265.0,258.0,298.0,INTERMEDIATE,3,True,Alpine,0 days 00:07:47.736000,Track Clear,16,False,ocon,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,88.21000000000001,4.0,2024_9
100.055,3,1,30.513,31.934,37.608,184.0,263.0,267.0,303.0,INTERMEDIATE,3,True,Red Bull Racing,0 days 00:07:48.713000,Track Clear,17,False,perez,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,88.452,7.0,2024_9
100.496,3,1,30.326,32.429,37.741,172.0,260.0,267.0,299.0,INTERMEDIATE,3,True,Alpine,0 days 00:07:49.639000,Track Clear,18,False,gasly,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,88.21000000000001,4.0,2024_9
100.755,3,1,30.493,32.185,38.077,188.0,265.0,267.0,296.0,INTERMEDIATE,3,True,Kick Sauber,0 days 00:07:50.703000,Track Clear,19,False,bottas,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,89.076,8.0,2024_9
101.41,3,1,30.267,32.578,38.565,185.0,265.0,265.0,284.0,INTERMEDIATE,3,True,Kick Sauber,0 days 00:07:53.104000,Track Clear,20,False,zhou,16.2,75.0,996.2,True,20.0,146,0.7,Lap,2024_9,89.076,8.0,2024_9
94.585,4,1,27.927,30.207,36.451,204.0,267.0,269.0,296.0,INTERMEDIATE,4,True,Mercedes,0 days 00:09:02.548000,Track Clear,1,False,russell,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,87.0935,2.0,2024_9
95.105,4,1,28.103,30.649,36.353,198.0,266.0,267.0,298.0,INTERMEDIATE,4,True,Red Bull Racing,0 days 00:09:04.981000,Track Clear,2,False,max_verstappen,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,88.452,7.0,2024_9
95.138,4,1,28.082,30.586,36.47,201.0,265.0,269.0,299.0,INTERMEDIATE,4,True,McLaren,0 days 00:09:07.367000,Track Clear,3,False,norris,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,86.391,1.0,2024_9
93.993,4,1,27.334,29.992,36.667,215.0,265.0,265.0,300.0,WET,4,True,Haas F1 Team,0 days 00:09:10.627000,Track Clear,4,False,kevin_magnussen,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,88.298,6.0,2024_9
97.594,4,1,29.093,31.409,37.092,190.0,267.0,267.0,300.0,INTERMEDIATE,4,True,McLaren,0 days 00:09:11.338000,Track Clear,5,False,piastri,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,86.391,1.0,2024_9
96.643,4,1,28.891,31.213,36.539,176.0,269.0,269.0,303.0,INTERMEDIATE,4,True,Aston Martin,0 days 00:09:14.006000,Track Clear,6,False,alonso,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,87.472,3.0,2024_9
96.666,4,1,28.639,31.222,36.805,182.0,267.0,272.0,305.0,INTERMEDIATE,4,True,Mercedes,0 days 00:09:15.126000,Track Clear,7,False,hamilton,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,87.0935,2.0,2024_9
95.053,4,1,27.355,30.684,37.014,,264.0,268.0,302.0,WET,4,True,Haas F1 Team,0 days 00:09:17.299000,Track Clear,8,False,hulkenberg,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,88.298,6.0,2024_9
97.504,4,1,28.687,31.496,37.321,184.0,266.0,267.0,302.0,INTERMEDIATE,4,True,Racing Bulls,0 days 00:09:19.343000,Track Clear,9,False,ricciardo,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,88.23150000000001,5.0,2024_9
97.302,4,1,28.71,31.12,37.472,,270.0,269.0,304.0,INTERMEDIATE,4,True,Aston Martin,0 days 00:09:20.609000,Track Clear,10,False,stroll,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,87.472,3.0,2024_9
97.813,4,1,29.078,31.438,37.297,183.0,256.0,258.0,289.0,INTERMEDIATE,4,True,Ferrari,0 days 00:09:21.648000,Track Clear,11,False,leclerc,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,90.0575,10.0,2024_9
97.475,4,1,28.57,31.454,37.451,190.0,268.0,267.0,306.0,INTERMEDIATE,4,True,Racing Bulls,0 days 00:09:23.438000,Track Clear,12,False,tsunoda,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,88.23150000000001,5.0,2024_9
97.922,4,1,28.913,31.471,37.538,198.0,236.0,268.0,305.0,INTERMEDIATE,4,True,Williams,0 days 00:09:24.517000,Track Clear,13,False,albon,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,89.528,9.0,2024_9
97.631,4,1,29.189,31.351,37.091,184.0,266.0,266.0,302.0,INTERMEDIATE,4,True,Ferrari,0 days 00:09:26.592000,Track Clear,14,False,sainz,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,90.0575,10.0,2024_9
98.521,4,1,30.065,31.492,36.964,184.0,269.0,270.0,309.0,INTERMEDIATE,4,True,Williams,0 days 00:09:26.854000,Track Clear,15,False,sargeant,16.0,76.0,996.2,True,19.9,104,1.3,Lap,2024_9,89.528,9.0,2024_9
99.746,4,1,30.06,31.842,37.844,,263.0,266.0,298.0,INTERMEDIATE,4,True,Alpine,0 days 00:09:27.895000,Track Clear,16,False,ocon,16.0,78.0,996.3,True,19.9,343,0.9,Lap,2024_9,88.21000000000001,4.0,2024_9
99.37,4,1,29.998,31.635,37.737,190.0,267.0,271.0,279.0,INTERMEDIATE,4,True,Red Bull Racing,0 days 00:09:28.768000,Track Clear,17,False,perez,16.0,78.0,996.3,True,19.9,343,0.9,Lap,2024_9,88.452,7.0,2024_9
98.907,4,1,29.518,31.43,37.959,180.0,266.0,267.0,302.0,INTERMEDIATE,4,True,Alpine,0 days 00:09:30.135000,Track Clear,18,False,gasly,16.0,78.0,996.3,True,19.9,343,0.9,Lap,2024_9,88.21000000000001,4.0,2024_9
98.608,4,1,29.444,31.575,37.589,189.0,266.0,266.0,301.0,INTERMEDIATE,4,True,Kick Sauber,0 days 00:09:31.458000,Track Clear,19,False,bottas,16.0,78.0,996.3,True,19.9,343,0.9,Lap,2024_9,89.076,8.0,2024_9
99.785,4,1,30.183,31.62,37.982,181.0,264.0,266.0,299.0,INTERMEDIATE,4,True,Kick Sauber,0 days 00:09:34.514000,Track Clear,20,False,zhou,16.0,78.0,996.3,True,19.9,343,0.9,Lap,2024_9,89.076,8.0,2024_9
94.094,5,1,28.005,30.058,36.031,203.0,269.0,271.0,298.0,INTERMEDIATE,5,True,Mercedes,0 days 00:10:37.133000,Track Clear,1,False,russell,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,87.0935,2.0,2024_9
93.859,5,1,27.574,30.293,35.992,200.0,267.0,267.0,300.0,INTERMEDIATE,5,True,Red Bull Racing,0 days 00:10:40.086000,Track Clear,2,False,max_verstappen,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,88.452,7.0,2024_9
94.885,5,1,28.193,30.245,36.447,189.0,269.0,269.0,298.0,INTERMEDIATE,5,True,McLaren,0 days 00:10:42.505000,Track Clear,3,False,norris,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,86.391,1.0,2024_9
94.529,5,1,27.517,30.564,36.448,207.0,267.0,266.0,299.0,WET,5,True,Haas F1 Team,0 days 00:10:44.620000,Track Clear,4,False,kevin_magnussen,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,88.298,6.0,2024_9
96.59,5,1,29.721,30.784,36.085,194.0,267.0,270.0,295.0,INTERMEDIATE,5,True,McLaren,0 days 00:10:48.932000,Track Clear,5,False,piastri,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,86.391,1.0,2024_9
96.345,5,1,29.01,30.778,36.557,181.0,270.0,270.0,301.0,INTERMEDIATE,5,True,Aston Martin,0 days 00:10:50.649000,Track Clear,6,False,alonso,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,87.472,3.0,2024_9
95.905,5,1,28.39,30.892,36.623,185.0,271.0,271.0,301.0,INTERMEDIATE,5,True,Mercedes,0 days 00:10:51.792000,Track Clear,7,False,hamilton,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,87.0935,2.0,2024_9
96.104,5,1,28.277,31.065,36.762,190.0,267.0,267.0,299.0,WET,5,True,Haas F1 Team,0 days 00:10:52.352000,Track Clear,8,False,hulkenberg,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,88.298,6.0,2024_9
97.388,5,1,29.193,31.212,36.983,187.0,266.0,267.0,300.0,INTERMEDIATE,5,True,Racing Bulls,0 days 00:10:56.847000,Track Clear,9,False,ricciardo,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,88.23150000000001,5.0,2024_9
97.044,5,1,29.041,30.935,37.068,189.0,270.0,270.0,303.0,INTERMEDIATE,5,True,Aston Martin,0 days 00:10:57.911000,Track Clear,10,False,stroll,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,87.472,3.0,2024_9
96.358,5,1,28.625,30.75,36.983,194.0,258.0,260.0,293.0,INTERMEDIATE,5,True,Ferrari,0 days 00:10:59.461000,Track Clear,11,False,leclerc,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,90.0575,10.0,2024_9
95.882,5,1,28.438,30.65,36.794,194.0,268.0,267.0,303.0,INTERMEDIATE,5,True,Racing Bulls,0 days 00:11:00.913000,Track Clear,12,False,tsunoda,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,88.23150000000001,5.0,2024_9
98.077,5,1,29.659,31.353,37.065,202.0,264.0,270.0,305.0,INTERMEDIATE,5,True,Williams,0 days 00:11:02.439000,Track Clear,13,False,albon,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,89.528,9.0,2024_9
97.379,5,1,29.367,31.144,36.868,185.0,267.0,268.0,302.0,INTERMEDIATE,5,True,Ferrari,0 days 00:11:04.223000,Track Clear,14,False,sainz,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,90.0575,10.0,2024_9
98.36,5,1,30.037,30.89,37.433,182.0,269.0,264.0,306.0,INTERMEDIATE,5,True,Williams,0 days 00:11:05.375000,Track Clear,15,True,sargeant,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,89.528,9.0,2024_9
98.507,5,1,29.588,31.496,37.423,193.0,265.0,266.0,299.0,INTERMEDIATE,5,True,Alpine,0 days 00:11:07.641000,Track Clear,16,False,ocon,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,88.21000000000001,4.0,2024_9
98.58,5,1,29.893,31.351,37.336,198.0,266.0,269.0,288.0,INTERMEDIATE,5,True,Red Bull Racing,0 days 00:11:08.138000,Track Clear,17,False,perez,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,88.452,7.0,2024_9
98.846,5,1,29.873,31.091,37.882,185.0,268.0,266.0,300.0,INTERMEDIATE,5,True,Alpine,0 days 00:11:09.042000,Track Clear,18,False,gasly,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,88.21000000000001,4.0,2024_9
98.637,5,1,29.414,31.608,37.615,180.0,267.0,269.0,302.0,INTERMEDIATE,5,True,Kick Sauber,0 days 00:11:10.066000,Track Clear,19,False,bottas,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,89.076,8.0,2024_9
98.327,5,1,29.746,31.28,37.301,189.0,266.0,269.0,300.0,INTERMEDIATE,5,True,Kick Sauber,0 days 00:11:14.299000,Track Clear,20,False,zhou,15.9,78.0,996.2,True,19.9,142,0.8,Lap,2024_9,89.076,8.0,2024_9
90.974,7,1,26.616,29.056,35.302,214.0,271.0,271.0,298.0,INTERMEDIATE,7,True,Mercedes,0 days 00:13:44.126000,Track Clear,1,False,russell,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,87.0935,2.0,2024_9
91.258,7,1,26.61,29.509,35.139,208.0,267.0,270.0,302.0,INTERMEDIATE,7,True,Red Bull Racing,0 days 00:13:46.579000,Track Clear,2,False,max_verstappen,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,88.452,7.0,2024_9
92.547,7,1,26.939,29.807,35.801,213.0,269.0,270.0,295.0,INTERMEDIATE,7,True,McLaren,0 days 00:13:52.427000,Track Clear,3,False,norris,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,86.391,1.0,2024_9
91.954,7,1,27.103,29.455,35.396,209.0,271.0,271.0,302.0,INTERMEDIATE,7,True,McLaren,0 days 00:13:58.582000,Track Clear,4,False,piastri,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,86.391,1.0,2024_9
95.131,7,1,28.584,30.45,36.097,176.0,271.0,270.0,300.0,INTERMEDIATE,7,True,Aston Martin,0 days 00:14:03.314000,Track Clear,5,False,alonso,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,87.472,3.0,2024_9
95.866,7,1,28.939,30.523,36.404,188.0,272.0,274.0,305.0,INTERMEDIATE,7,True,Mercedes,0 days 00:14:03.361000,Track Clear,6,True,hamilton,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,87.0935,2.0,2024_9
96.158,7,1,28.378,31.046,36.734,193.0,264.0,263.0,296.0,WET,7,True,Haas F1 Team,0 days 00:14:04.634000,Track Clear,7,False,hulkenberg,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,88.298,6.0,2024_9
93.997,7,1,27.37,30.157,36.47,197.0,269.0,269.0,303.0,INTERMEDIATE,7,True,Racing Bulls,0 days 00:14:10.919000,Track Clear,8,False,ricciardo,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,88.23150000000001,5.0,2024_9
93.695,7,1,27.404,29.909,36.382,201.0,273.0,273.0,306.0,INTERMEDIATE,7,True,Aston Martin,0 days 00:14:11.610000,Track Clear,9,False,stroll,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,87.472,3.0,2024_9
94.541,7,1,28.467,29.76,36.314,198.0,262.0,260.0,293.0,INTERMEDIATE,7,True,Ferrari,0 days 00:14:12.119000,Track Clear,10,False,leclerc,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,90.0575,10.0,2024_9
94.176,7,1,28.0,30.087,36.089,199.0,271.0,269.0,307.0,INTERMEDIATE,7,True,Racing Bulls,0 days 00:14:13.441000,Track Clear,11,False,tsunoda,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,88.23150000000001,5.0,2024_9
93.969,7,1,27.717,30.143,36.109,211.0,269.0,272.0,305.0,INTERMEDIATE,7,True,Williams,0 days 00:14:16.433000,Track Clear,13,False,albon,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,89.528,9.0,2024_9
93.725,7,1,27.747,29.868,36.11,199.0,270.0,270.0,308.0,INTERMEDIATE,7,True,Ferrari,0 days 00:14:17.351000,Track Clear,14,False,sainz,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,90.0575,10.0,2024_9
93.72,7,1,27.621,29.938,36.161,203.0,268.0,268.0,299.0,INTERMEDIATE,7,True,Alpine,0 days 00:14:22.649000,Track Clear,15,False,ocon,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,88.21000000000001,4.0,2024_9
94.071,7,1,28.116,29.762,36.193,211.0,270.0,269.0,309.0,INTERMEDIATE,7,True,Red Bull Racing,0 days 00:14:23.095000,Track Clear,16,False,perez,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,88.452,7.0,2024_9
95.344,7,1,27.894,31.042,36.408,197.0,263.0,267.0,299.0,INTERMEDIATE,7,True,Alpine,0 days 00:14:24.462000,Track Clear,17,False,gasly,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,88.21000000000001,4.0,2024_9
95.655,7,1,28.169,30.84,36.646,190.0,268.0,268.0,303.0,INTERMEDIATE,7,True,Kick Sauber,0 days 00:14:25.739000,Track Clear,18,False,bottas,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,89.076,8.0,2024_9
95.318,7,1,28.591,30.024,36.703,204.0,269.0,270.0,301.0,INTERMEDIATE,7,True,Kick Sauber,0 days 00:14:30.154000,Track Clear,19,False,zhou,15.9,77.0,996.3,True,20.3,143,1.4,Lap,2024_9,89.076,8.0,2024_9
94.031,7,1,28.011,30.109,35.911,187.0,267.0,269.0,303.0,INTERMEDIATE,7,True,Williams,0 days 00:14:42.061000,Track Clear,20,False,sargeant,16.0,80.0,996.3,True,20.5,313,1.3,Lap,2024_9,89.528,9.0,2024_9
91.467,8,1,27.092,29.252,35.123,216.0,271.0,270.0,297.0,INTERMEDIATE,8,True,Mercedes,0 days 00:15:15.100000,Track Clear,1,False,russell,16.0,80.0,996.3,True,20.5,313,1.3,Lap,2024_9,87.0935,2.0,2024_9
90.766,8,1,26.684,29.016,35.066,213.0,270.0,270.0,302.0,INTERMEDIATE,8,True,Red Bull Racing,0 days 00:15:17.837000,Track Clear,2,False,max_verstappen,16.0,80.0,996.3,True,20.5,313,1.3,Lap,2024_9,88.452,7.0,2024_9
91.299,8,1,26.629,29.32,35.35,,270.0,271.0,296.0,INTERMEDIATE,8,True,McLaren,0 days 00:15:24.974000,Track Clear,3,False,norris,16.0,80.0,996.3,True,20.5,313,1.3,Lap,2024_9,86.391,1.0,2024_9
91.133,8,1,26.733,29.314,35.086,213.0,270.0,271.0,300.0,INTERMEDIATE,8,True,McLaren,0 days 00:15:30.536000,Track Clear,4,False,piastri,16.0,80.0,996.3,True,20.5,313,1.3,Lap,2024_9,86.391,1.0,2024_9
92.566,8,1,27.485,29.543,35.538,184.0,271.0,270.0,300.0,INTERMEDIATE,8,True,Aston Martin,0 days 00:15:38.445000,Track Clear,5,False,alonso,16.1,78.0,996.2,True,23.0,119,0.7,Lap,2024_9,87.472,3.0,2024_9
92.524,8,1,27.042,29.756,35.726,205.0,273.0,274.0,306.0,INTERMEDIATE,8,True,Mercedes,0 days 00:15:39.227000,Track Clear,6,False,hamilton,16.1,78.0,996.2,True,23.0,119,0.7,Lap,2024_9,87.0935,2.0,2024_9
