LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Deleted,DriverID,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapType,RoundYear,MedianLapTime,Rank,TrackRound
96.296,2,1,30.916,41.661,23.719,232.0,248.0,276.0,287.0,SOFT,5,False,Red Bull Racing,0 days 01:01:37.489000,Track Clear,1,False,max_verstappen,18.3,49.0,1017.0,False,23.8,33,1.1,Lap,2024_1,96.0275,1.0,2024_1
96.862,2,1,31.166,41.864,23.832,,240.0,277.0,293.0,SOFT,5,False,Ferrari,0 days 01:01:38.476000,Track Clear,2,False,leclerc,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,96.404,2.0,2024_1
96.635,2,1,30.829,42.038,23.768,230.0,253.0,283.0,298.0,SOFT,5,False,Mercedes,0 days 01:01:39.433000,Track Clear,3,False,russell,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,96.6875,4.0,2024_1
96.541,2,1,30.678,41.867,23.996,234.0,257.0,285.0,302.0,SOFT,5,False,Red Bull Racing,0 days 01:01:40.258000,Track Clear,4,False,perez,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,96.0275,1.0,2024_1
97.236,2,1,30.974,42.366,23.896,235.0,244.0,279.0,297.0,SOFT,5,False,Ferrari,0 days 01:01:40.825000,Track Clear,5,False,sainz,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,96.404,2.0,2024_1
98.02,2,1,31.203,42.896,23.921,231.0,236.0,276.0,293.0,SOFT,5,False,Aston Martin,0 days 01:01:41.884000,Track Clear,6,False,alonso,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.229,5.0,2024_1
98.01,2,1,31.353,42.618,24.039,231.0,249.0,285.0,298.0,SOFT,5,False,McLaren,0 days 01:01:42.373000,Track Clear,7,False,norris,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,96.674,3.0,2024_1
98.382,2,1,31.429,42.789,24.164,233.0,253.0,285.0,302.0,SOFT,5,False,McLaren,0 days 01:01:42.728000,Track Clear,8,False,piastri,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,96.674,3.0,2024_1
98.273,2,1,31.287,42.893,24.093,,245.0,286.0,301.0,SOFT,5,False,Mercedes,0 days 01:01:43.327000,Track Clear,9,False,hamilton,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,96.6875,4.0,2024_1
98.689,2,1,31.675,42.717,24.297,232.0,243.0,285.0,289.0,SOFT,2,True,Racing Bulls,0 days 01:01:43.690000,Track Clear,10,False,tsunoda,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.75800000000001,8.0,2024_1
98.826,2,1,31.419,43.106,24.301,229.0,245.0,286.0,295.0,SOFT,2,True,Williams,0 days 01:01:44.093000,Track Clear,11,False,albon,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.864,9.0,2024_1
98.911,2,1,31.591,43.075,24.245,229.0,245.0,288.0,287.0,SOFT,2,True,Haas F1 Team,0 days 01:01:44.554000,Track Clear,12,False,kevin_magnussen,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.4665,6.0,2024_1
98.92,2,1,31.452,43.135,24.333,230.0,249.0,289.0,302.0,SOFT,2,True,Kick Sauber,0 days 01:01:45.006000,Track Clear,13,False,zhou,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.659,7.0,2024_1
98.481,2,1,31.096,43.005,24.38,231.0,248.0,282.0,308.0,SOFT,2,True,Williams,0 days 01:01:46.126000,Track Clear,14,False,sargeant,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.864,9.0,2024_1
99.509,2,1,31.662,43.353,24.494,231.0,243.0,284.0,300.0,SOFT,5,False,Racing Bulls,0 days 01:01:45.873000,Track Clear,15,False,ricciardo,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.75800000000001,8.0,2024_1
99.094,2,1,32.005,42.719,24.37,229.0,245.0,284.0,283.0,SOFT,2,True,Alpine,0 days 01:01:46.862000,Track Clear,16,False,ocon,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.9255,10.0,2024_1
99.059,2,1,31.86,42.743,24.456,229.0,245.0,284.0,266.0,SOFT,2,True,Alpine,0 days 01:01:47.445000,Track Clear,17,False,gasly,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.9255,10.0,2024_1
98.259,2,1,31.351,42.663,24.245,232.0,247.0,287.0,299.0,SOFT,2,True,Kick Sauber,0 days 01:01:48.741000,Track Clear,18,False,bottas,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.659,7.0,2024_1
97.987,2,1,31.319,42.653,24.015,228.0,241.0,278.0,287.0,SOFT,2,True,Aston Martin,0 days 01:01:50.419000,Track Clear,19,False,stroll,18.3,49.0,1017.1,False,23.8,89,1.5,Lap,2024_1,97.229,5.0,2024_1
96.753,3,1,30.999,41.966,23.788,231.0,243.0,276.0,290.0,SOFT,6,False,Red Bull Racing,0 days 01:03:13.785000,Track Clear,1,False,max_verstappen,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,96.0275,1.0,2024_1
96.406,3,1,30.367,42.202,23.837,232.0,250.0,278.0,318.0,SOFT,6,False,Mercedes,0 days 01:03:16.068000,Track Clear,2,False,russell,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,96.6875,4.0,2024_1
98.062,3,1,31.223,42.856,23.983,234.0,256.0,283.0,296.0,SOFT,6,False,Ferrari,0 days 01:03:15.338000,Track Clear,3,False,leclerc,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,96.404,2.0,2024_1
97.297,3,1,30.596,42.478,24.223,231.0,245.0,284.0,315.0,SOFT,6,False,Red Bull Racing,0 days 01:03:16.799000,Track Clear,4,False,perez,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,96.0275,1.0,2024_1
97.08,3,1,31.049,42.179,23.852,233.0,246.0,280.0,300.0,SOFT,6,False,Ferrari,0 days 01:03:18.061000,Track Clear,5,False,sainz,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,96.404,2.0,2024_1
97.787,3,1,31.112,42.476,24.199,229.0,254.0,275.0,318.0,SOFT,6,False,McLaren,0 days 01:03:20.383000,Track Clear,6,True,norris,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,96.674,3.0,2024_1
99.046,3,1,32.068,42.719,24.259,228.0,249.0,282.0,290.0,SOFT,6,False,Aston Martin,0 days 01:03:19.904000,Track Clear,7,False,alonso,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.229,5.0,2024_1
98.258,3,1,31.147,42.993,24.118,,259.0,288.0,318.0,SOFT,6,False,McLaren,0 days 01:03:21.110000,Track Clear,8,False,piastri,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,96.674,3.0,2024_1
98.303,3,1,31.062,43.099,24.142,231.0,246.0,286.0,311.0,SOFT,6,False,Mercedes,0 days 01:03:21.600000,Track Clear,9,False,hamilton,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,96.6875,4.0,2024_1
98.431,3,1,30.989,43.073,24.369,227.0,238.0,284.0,311.0,SOFT,3,True,Racing Bulls,0 days 01:03:22.379000,Track Clear,10,False,tsunoda,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.75800000000001,8.0,2024_1
98.507,3,1,31.002,43.081,24.424,,244.0,286.0,312.0,SOFT,3,True,Williams,0 days 01:03:22.919000,Track Clear,11,False,albon,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.864,9.0,2024_1
98.399,3,1,30.969,43.118,24.312,230.0,245.0,289.0,320.0,SOFT,3,True,Haas F1 Team,0 days 01:03:23.465000,Track Clear,12,False,kevin_magnussen,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.4665,6.0,2024_1
98.582,3,1,31.044,43.084,24.454,224.0,246.0,286.0,322.0,SOFT,3,True,Kick Sauber,0 days 01:03:23.926000,Track Clear,13,False,zhou,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.659,7.0,2024_1
98.707,3,1,31.105,43.155,24.447,229.0,245.0,285.0,,SOFT,3,True,Williams,0 days 01:03:24.607000,Track Clear,14,False,sargeant,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.864,9.0,2024_1
98.76,3,1,30.965,43.32,24.475,,242.0,284.0,313.0,SOFT,6,False,Racing Bulls,0 days 01:03:25.382000,Track Clear,15,False,ricciardo,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.75800000000001,8.0,2024_1
98.771,3,1,31.255,43.007,24.509,,246.0,284.0,295.0,SOFT,3,True,Alpine,0 days 01:03:25.956000,Track Clear,16,False,ocon,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.9255,10.0,2024_1
98.744,3,1,31.254,42.848,24.642,,245.0,283.0,302.0,SOFT,3,True,Alpine,0 days 01:03:26.504000,Track Clear,17,False,gasly,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.9255,10.0,2024_1
98.837,3,1,31.119,43.321,24.397,233.0,248.0,285.0,305.0,SOFT,3,True,Kick Sauber,0 days 01:03:27,Track Clear,18,False,bottas,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.659,7.0,2024_1
98.279,3,1,31.279,42.79,24.21,,238.0,283.0,298.0,SOFT,3,True,Aston Martin,0 days 01:03:28.406000,Track Clear,19,False,stroll,18.3,49.0,1017.0,False,23.8,32,1.0,Lap,2024_1,97.229,5.0,2024_1
97.317,3,2,30.97,42.434,23.913,233.0,234.0,277.0,293.0,HARD,2,True,Haas F1 Team,0 days 01:04:04.671000,Track Clear,20,False,hulkenberg,18.3,49.0,1017.0,False,23.7,24,0.9,Lap,2024_1,97.4665,6.0,2024_1
96.647,4,1,30.931,41.892,23.824,233.0,253.0,276.0,,SOFT,7,False,Red Bull Racing,0 days 01:04:50.538000,Track Clear,1,False,max_verstappen,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,96.0275,1.0,2024_1
97.738,4,1,31.135,42.609,23.994,223.0,247.0,269.0,296.0,SOFT,7,False,Mercedes,0 days 01:04:52.474000,Track Clear,2,False,russell,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,96.6875,4.0,2024_1
97.752,4,1,30.958,42.784,24.01,233.0,242.0,279.0,313.0,SOFT,7,False,Ferrari,0 days 01:04:53.400000,Track Clear,3,True,leclerc,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,96.404,2.0,2024_1
97.722,4,1,30.716,42.623,24.383,233.0,246.0,283.0,314.0,SOFT,7,False,Red Bull Racing,0 days 01:04:54.096000,Track Clear,4,False,perez,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,96.0275,1.0,2024_1
97.264,4,1,30.957,42.373,23.934,234.0,245.0,285.0,304.0,SOFT,7,False,Ferrari,0 days 01:04:55.141000,Track Clear,5,False,sainz,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,96.404,2.0,2024_1
97.45,4,1,31.115,42.193,24.142,232.0,253.0,276.0,294.0,SOFT,7,False,McLaren,0 days 01:04:58.170000,Track Clear,6,True,norris,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,96.674,3.0,2024_1
97.776,4,1,30.951,42.58,24.245,230.0,242.0,277.0,323.0,SOFT,7,False,Aston Martin,0 days 01:04:58.950000,Track Clear,7,False,alonso,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.229,5.0,2024_1
97.897,4,1,31.113,42.572,24.212,234.0,258.0,286.0,300.0,SOFT,7,False,McLaren,0 days 01:04:59.368000,Track Clear,8,False,piastri,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,96.674,3.0,2024_1
98.287,4,1,30.983,43.146,24.158,228.0,243.0,284.0,297.0,SOFT,7,False,Mercedes,0 days 01:04:59.903000,Track Clear,9,False,hamilton,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,96.6875,4.0,2024_1
98.31,4,1,31.025,42.992,24.293,228.0,244.0,284.0,309.0,SOFT,4,True,Racing Bulls,0 days 01:05:00.810000,Track Clear,10,False,tsunoda,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.75800000000001,8.0,2024_1
98.422,4,1,31.023,43.007,24.392,226.0,244.0,284.0,319.0,SOFT,4,True,Williams,0 days 01:05:01.426000,Track Clear,11,False,albon,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.864,9.0,2024_1
98.497,4,1,30.993,42.992,24.512,,248.0,287.0,323.0,SOFT,4,True,Haas F1 Team,0 days 01:05:01.864000,Track Clear,12,False,kevin_magnussen,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.4665,6.0,2024_1
98.428,4,1,30.977,43.004,24.447,225.0,249.0,286.0,318.0,SOFT,4,True,Kick Sauber,0 days 01:05:02.508000,Track Clear,13,False,zhou,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.659,7.0,2024_1
98.39,4,1,31.044,42.904,24.442,228.0,249.0,283.0,309.0,SOFT,4,True,Williams,0 days 01:05:03.314000,Track Clear,14,False,sargeant,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.864,9.0,2024_1
98.61,4,1,30.922,43.207,24.481,232.0,246.0,283.0,322.0,SOFT,7,False,Racing Bulls,0 days 01:05:04.142000,Track Clear,15,False,ricciardo,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.75800000000001,8.0,2024_1
98.625,4,1,31.246,42.915,24.464,,246.0,283.0,306.0,SOFT,4,True,Alpine,0 days 01:05:04.727000,Track Clear,16,False,ocon,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.9255,10.0,2024_1
98.503,4,1,31.305,42.705,24.493,228.0,249.0,284.0,,SOFT,4,True,Alpine,0 days 01:05:05.248000,Track Clear,17,False,gasly,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.9255,10.0,2024_1
98.643,4,1,31.127,43.121,24.395,229.0,247.0,284.0,300.0,SOFT,4,True,Kick Sauber,0 days 01:05:05.837000,Track Clear,18,False,bottas,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.659,7.0,2024_1
98.364,4,1,30.944,43.227,24.193,223.0,237.0,287.0,314.0,SOFT,4,True,Aston Martin,0 days 01:05:06.685000,Track Clear,19,False,stroll,18.3,49.0,1017.0,False,23.6,37,0.7,Lap,2024_1,97.229,5.0,2024_1
97.349,4,2,30.901,42.469,23.979,231.0,240.0,278.0,292.0,HARD,3,True,Haas F1 Team,0 days 01:05:41.988000,Track Clear,20,False,hulkenberg,18.3,50.0,1017.1,False,23.5,40,1.5,Lap,2024_1,97.4665,6.0,2024_1
97.173,5,1,31.255,42.056,23.862,231.0,245.0,276.0,289.0,SOFT,8,False,Red Bull Racing,0 days 01:06:27.185000,Track Clear,1,False,max_verstappen,18.3,50.0,1017.1,False,23.5,40,1.5,Lap,2024_1,96.0275,1.0,2024_1
98.116,5,1,31.636,42.573,23.907,225.0,250.0,277.0,287.0,SOFT,8,False,Mercedes,0 days 01:06:30.212000,Track Clear,2,False,russell,18.3,50.0,1017.1,False,23.5,40,1.5,Lap,2024_1,96.6875,4.0,2024_1
98.131,5,1,31.192,42.872,24.067,232.0,242.0,283.0,298.0,SOFT,8,False,Ferrari,0 days 01:06:31.152000,Track Clear,3,False,leclerc,18.3,50.0,1017.1,False,23.5,40,1.5,Lap,2024_1,96.404,2.0,2024_1
98.044,5,1,30.997,42.754,24.293,227.0,249.0,285.0,320.0,SOFT,8,False,Red Bull Racing,0 days 01:06:31.818000,Track Clear,4,False,perez,18.3,50.0,1017.1,False,23.5,40,1.5,Lap,2024_1,96.0275,1.0,2024_1
98.032,5,1,30.967,42.821,24.244,232.0,245.0,286.0,324.0,SOFT,8,False,Ferrari,0 days 01:06:32.405000,Track Clear,5,False,sainz,18.3,50.0,1017.1,False,23.5,40,1.5,Lap,2024_1,96.404,2.0,2024_1
97.794,5,1,31.258,42.379,24.157,227.0,248.0,276.0,,SOFT,8,False,McLaren,0 days 01:06:35.620000,Track Clear,6,False,norris,18.3,50.0,1017.1,False,23.5,40,1.5,Lap,2024_1,96.674,3.0,2024_1
97.859,5,1,30.894,42.78,24.185,229.0,257.0,278.0,323.0,SOFT,8,False,McLaren,0 days 01:06:37.265000,Track Clear,7,False,piastri,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,96.674,3.0,2024_1
99.292,5,1,32.063,42.806,24.423,,248.0,283.0,300.0,SOFT,8,False,Aston Martin,0 days 01:06:36.726000,Track Clear,8,False,alonso,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.229,5.0,2024_1
98.35,5,1,31.14,43.01,24.2,,245.0,287.0,296.0,SOFT,8,False,Mercedes,0 days 01:06:38.190000,Track Clear,9,False,hamilton,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,96.6875,4.0,2024_1
98.321,5,1,31.023,42.98,24.318,226.0,241.0,284.0,,SOFT,5,True,Racing Bulls,0 days 01:06:39.120000,Track Clear,10,False,tsunoda,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.75800000000001,8.0,2024_1
98.509,5,1,31.049,43.027,24.433,228.0,245.0,284.0,310.0,SOFT,5,True,Williams,0 days 01:06:39.848000,Track Clear,11,False,albon,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.864,9.0,2024_1
98.576,5,1,31.066,43.108,24.402,228.0,248.0,288.0,318.0,SOFT,5,True,Haas F1 Team,0 days 01:06:40.361000,Track Clear,12,False,kevin_magnussen,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.4665,6.0,2024_1
98.798,5,1,31.116,43.178,24.504,224.0,249.0,285.0,306.0,SOFT,5,True,Kick Sauber,0 days 01:06:40.936000,Track Clear,13,False,zhou,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.659,7.0,2024_1
98.757,5,1,31.048,43.209,24.5,227.0,248.0,281.0,312.0,SOFT,5,True,Williams,0 days 01:06:41.704000,Track Clear,14,False,sargeant,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.864,9.0,2024_1
98.704,5,1,30.98,43.2,24.524,,239.0,284.0,306.0,SOFT,8,False,Racing Bulls,0 days 01:06:42.752000,Track Clear,15,False,ricciardo,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.75800000000001,8.0,2024_1
98.64,5,1,31.171,42.891,24.578,,247.0,285.0,305.0,SOFT,5,True,Alpine,0 days 01:06:43.352000,Track Clear,16,False,ocon,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.9255,10.0,2024_1
98.664,5,1,31.344,42.718,24.602,227.0,247.0,285.0,301.0,SOFT,5,True,Alpine,0 days 01:06:43.751000,Track Clear,17,False,gasly,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.9255,10.0,2024_1
98.725,5,1,30.987,43.577,24.161,222.0,246.0,278.0,325.0,SOFT,5,True,Aston Martin,0 days 01:06:45.049000,Track Clear,18,False,stroll,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.229,5.0,2024_1
100.087,5,1,31.083,44.295,24.709,231.0,244.0,284.0,323.0,SOFT,5,True,Kick Sauber,0 days 01:06:44.480000,Track Clear,19,False,bottas,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.659,7.0,2024_1
97.663,5,2,30.928,42.706,24.029,232.0,241.0,277.0,295.0,HARD,4,True,Haas F1 Team,0 days 01:07:19.337000,Track Clear,20,False,hulkenberg,18.3,50.0,1017.1,False,23.5,236,1.1,Lap,2024_1,97.4665,6.0,2024_1
97.092,6,1,31.041,42.187,23.864,,247.0,276.0,296.0,SOFT,9,False,Red Bull Racing,0 days 01:08:04.358000,Track Clear,1,False,max_verstappen,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,96.0275,1.0,2024_1
97.784,6,1,31.36,42.508,23.916,,252.0,277.0,289.0,SOFT,9,False,Mercedes,0 days 01:08:08.328000,Track Clear,2,False,russell,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,96.6875,4.0,2024_1
97.782,6,1,30.936,42.751,24.095,230.0,242.0,283.0,312.0,SOFT,9,False,Ferrari,0 days 01:08:09.283000,Track Clear,3,False,leclerc,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,96.404,2.0,2024_1
97.823,6,1,30.843,42.702,24.278,226.0,249.0,285.0,,SOFT,9,False,Red Bull Racing,0 days 01:08:09.862000,Track Clear,4,False,perez,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,96.0275,1.0,2024_1
97.741,6,1,30.879,42.803,24.059,233.0,243.0,286.0,325.0,SOFT,9,False,Ferrari,0 days 01:08:10.437000,Track Clear,5,False,sainz,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,96.404,2.0,2024_1
97.896,6,1,31.027,42.622,24.247,,248.0,276.0,301.0,SOFT,9,False,McLaren,0 days 01:08:13.414000,Track Clear,6,False,norris,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,96.674,3.0,2024_1
97.955,6,1,31.412,42.35,24.193,233.0,254.0,278.0,290.0,SOFT,9,False,McLaren,0 days 01:08:15.124000,Track Clear,7,False,piastri,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,96.674,3.0,2024_1
98.053,6,1,31.076,42.676,24.301,227.0,248.0,283.0,312.0,SOFT,9,False,Aston Martin,0 days 01:08:16.018000,Track Clear,8,False,alonso,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.229,5.0,2024_1
98.183,6,1,31.124,42.887,24.172,230.0,247.0,286.0,301.0,SOFT,9,False,Mercedes,0 days 01:08:16.540000,Track Clear,9,False,hamilton,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,96.6875,4.0,2024_1
98.361,6,1,31.132,42.949,24.28,228.0,242.0,284.0,306.0,SOFT,6,True,Racing Bulls,0 days 01:08:17.441000,Track Clear,10,False,tsunoda,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.75800000000001,8.0,2024_1
98.575,6,1,31.034,43.141,24.4,227.0,238.0,280.0,316.0,SOFT,6,True,Williams,0 days 01:08:18.357000,Track Clear,11,False,albon,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.864,9.0,2024_1
98.529,6,1,30.952,43.041,24.536,234.0,244.0,288.0,323.0,SOFT,6,True,Haas F1 Team,0 days 01:08:18.937000,Track Clear,12,False,kevin_magnussen,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.4665,6.0,2024_1
98.488,6,1,30.86,43.064,24.564,233.0,246.0,285.0,320.0,SOFT,6,True,Kick Sauber,0 days 01:08:19.734000,Track Clear,13,False,zhou,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.659,7.0,2024_1
98.582,6,1,31.037,42.981,24.564,,251.0,282.0,308.0,SOFT,6,True,Williams,0 days 01:08:20.461000,Track Clear,14,False,sargeant,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.864,9.0,2024_1
98.689,6,1,31.046,43.099,24.544,,248.0,279.0,,SOFT,9,False,Racing Bulls,0 days 01:08:21.456000,Track Clear,15,False,ricciardo,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.75800000000001,8.0,2024_1
98.874,6,1,31.245,42.978,24.651,,247.0,282.0,301.0,SOFT,6,True,Alpine,0 days 01:08:21.992000,Track Clear,16,False,ocon,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.9255,10.0,2024_1
99.099,6,1,31.457,42.995,24.647,226.0,246.0,283.0,297.0,SOFT,6,True,Alpine,0 days 01:08:22.415000,Track Clear,17,False,gasly,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.9255,10.0,2024_1
98.925,6,1,31.554,43.188,24.183,223.0,246.0,278.0,297.0,SOFT,6,True,Aston Martin,0 days 01:08:23.774000,Track Clear,18,False,stroll,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.229,5.0,2024_1
99.206,6,1,31.184,43.504,24.518,233.0,251.0,282.0,314.0,SOFT,6,True,Kick Sauber,0 days 01:08:24.567000,Track Clear,19,False,bottas,18.3,49.0,1017.1,False,23.5,0,0.6,Lap,2024_1,97.659,7.0,2024_1
97.896,6,2,31.013,42.852,24.031,231.0,236.0,277.0,,HARD,5,True,Haas F1 Team,0 days 01:08:57,Track Clear,20,False,hulkenberg,18.3,50.0,1017.1,False,23.5,13,0.5,Lap,2024_1,97.4665,6.0,2024_1
97.038,7,1,31.015,42.118,23.905,232.0,242.0,277.0,291.0,SOFT,10,False,Red Bull Racing,0 days 01:09:41.450000,Track Clear,1,False,max_verstappen,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,96.0275,1.0,2024_1
98.082,7,1,31.48,42.577,24.025,226.0,251.0,278.0,286.0,SOFT,10,False,Mercedes,0 days 01:09:46.112000,Track Clear,2,False,russell,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,96.6875,4.0,2024_1
97.821,7,1,31.013,42.682,24.126,232.0,259.0,278.0,316.0,SOFT,10,False,Red Bull Racing,0 days 01:09:47.685000,Track Clear,3,False,perez,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,96.0275,1.0,2024_1
98.957,7,1,31.008,43.761,24.188,231.0,246.0,285.0,310.0,SOFT,10,False,Ferrari,0 days 01:09:47.065000,Track Clear,4,False,leclerc,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,96.404,2.0,2024_1
98.26,7,1,30.847,43.148,24.265,234.0,242.0,286.0,326.0,SOFT,10,False,Ferrari,0 days 01:09:48.178000,Track Clear,5,False,sainz,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,96.404,2.0,2024_1
97.86,7,1,31.074,42.514,24.272,229.0,246.0,276.0,302.0,SOFT,10,False,McLaren,0 days 01:09:51.310000,Track Clear,6,False,norris,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,96.674,3.0,2024_1
97.984,7,1,31.164,42.581,24.239,230.0,253.0,278.0,300.0,SOFT,10,False,McLaren,0 days 01:09:53.079000,Track Clear,7,False,piastri,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,96.674,3.0,2024_1
98.008,7,1,30.905,42.7,24.403,228.0,249.0,282.0,315.0,SOFT,10,False,Aston Martin,0 days 01:09:54.071000,Track Clear,8,False,alonso,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,97.229,5.0,2024_1
97.839,7,1,30.829,42.823,24.187,229.0,248.0,287.0,293.0,SOFT,10,False,Mercedes,0 days 01:09:54.723000,Track Clear,9,False,hamilton,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,96.6875,4.0,2024_1
98.364,7,1,31.121,42.887,24.356,229.0,244.0,278.0,305.0,SOFT,7,True,Racing Bulls,0 days 01:09:55.802000,Track Clear,10,False,tsunoda,18.3,50.0,1017.2,False,23.7,10,0.5,Lap,2024_1,97.75800000000001,8.0,2024_1
